snapshot_date,calculator,project_id,project_external_id,project_name,project_active_calculator,is_active_lineage,launch_date,area_id,area_external_id,area_name,area_bedrooms,area_sqm,area_total_units_planned,units_sold,velocity_7d,velocity_30d,units_remaining,units_reserved,data_quality_status,is_observed,computed_at,units_remaining_is_missing,units_reserved_is_missing,live_units_mirrored,units_available_now,units_reserved_now,units_sold_now,units_blocked_now,area_deals_sold,area_deals_alive,area_conversion_norm
2026-07-13,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.0000,0.1111,17,1,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-07-14,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,1,0.1429,0.2000,16,1,warning,1,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-07-15,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.1429,0.1818,16,1,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-07-16,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.1429,0.1667,16,1,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-07-17,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.1429,0.1538,16,1,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-07-18,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.1429,0.1429,16,1,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-07-19,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.1429,0.1333,16,1,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-07-20,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.1429,0.1250,16,1,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-07-21,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.0000,0.1176,16,1,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-07-22,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.0000,0.1111,16,1,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-07-23,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.0000,0.1053,16,1,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-07-24,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.0000,0.1000,16,1,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-07-25,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.0000,0.0952,16,1,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-07-26,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.0000,0.0909,16,1,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-07-27,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.0000,0.0870,16,1,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-07-28,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.0000,0.0833,16,1,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-07-29,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.0000,0.0800,16,1,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-07-30,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.0000,0.0769,16,1,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-07-31,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.0000,0.0741,16,1,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-08-01,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.0000,0.0714,16,1,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-08-02,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.0000,0.0690,16,1,warning,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-08-03,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.0000,0.0667,16,1,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-08-04,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.0000,0.0333,16,1,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-08-05,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.0000,0.0333,16,1,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-08-06,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.0000,0.0333,16,1,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-08-07,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.0000,0.0333,16,1,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-08-08,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.0000,0.0333,16,1,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-08-09,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.0000,0.0333,16,1,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-08-10,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.0000,0.0333,16,1,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-08-11,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.0000,0.0333,16,1,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-08-12,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,1,0.1429,0.0667,15,1,ok,1,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-08-13,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.1429,0.0333,15,1,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-08-14,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.1429,0.0333,15,1,ok,0,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-08-15,domain_units_deals,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,0,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,1,0.2857,0.0667,14,1,ok,1,2026-08-18 12:00:43.697846+00:00,0,0,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-05-26,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,1,1.0000,1.0000,,,warning,1,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-05-27,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.5000,0.5000,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-05-28,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.3333,0.3333,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-05-29,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.2500,0.2500,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-05-30,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.2000,0.2000,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-05-31,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.1667,0.1667,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-01,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.1429,0.1429,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-02,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,2,0.2857,0.3750,,,warning,1,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-03,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.2857,0.3333,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-04,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.2857,0.3000,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-05,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.2857,0.2727,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-06,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.2857,0.2500,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-07,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.2857,0.2308,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-08,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.2857,0.2143,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-09,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,3,0.4286,0.4000,,,warning,1,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-10,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.4286,0.3750,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-11,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.4286,0.3529,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-12,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.4286,0.3333,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-13,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.4286,0.3158,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-14,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.4286,0.3000,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-15,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.4286,0.2857,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-16,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,1,0.1429,0.3182,,,warning,1,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-17,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.1429,0.3043,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-18,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.1429,0.2917,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-19,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.1429,0.2800,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-20,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.1429,0.2692,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-21,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.1429,0.2593,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-22,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.1429,0.2500,,,warning,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-23,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,2,0.2857,0.3103,,,warning,1,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-24,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.2857,0.3000,,,ok,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-25,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.2857,0.2667,,,ok,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-26,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.2857,0.2667,,,ok,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-27,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.2857,0.2667,,,ok,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-28,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.2857,0.2667,,,ok,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-29,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,0,0.2857,0.2667,,,ok,0,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
2026-06-30,legacy_aggregate,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,legacy_aggregate,1,2025-08-03,992af92a-c20b-56be-bce2-001f0c1968e6,syn1-A-006,Willow Park B,3,98.75,70,1,0.1429,0.3000,,,ok,1,2026-08-18 12:00:43.809995+00:00,1,1,20,14,1,4,1,4,11,0.3636363636363636363636363636
