project_external_id,area_external_id,unit_external_id,source_system,source_instance_id,unit_code,subdivision,subdivision_raw,tower,floor,unit_number,unit_type_raw,gross_area_sqm,net_area_sqm,standard_price_vnd,loan_price_vnd,agency_name,unit_type_normalized,bedrooms,bathrooms,price_per_sqm_gross_vnd,price_per_sqm_net_vnd,area_efficiency_ratio,loan_premium_pct,floor_band,direction,balcony_direction,view,corner_unit_proxy,unit_status,lead_count,qualified_lead_count,booking_count,reservation_count,first_lead_at,first_booking_at,reserved_at,sold_at,days_to_first_lead,days_to_reserve,days_to_sell,source_revision,mirrored_revision,mirrored_at,data_profile,agency_name_origin,has_lead,has_booking,has_reservation,is_sold,stacking_price_million_vnd,project_name,project_status,project_launch_date,area_name,area_unit_type,area_bedrooms,area_sqm,area_total_units,area_status,last_sync_batch_id,deal_external_id,deal_status,deal_source_revision,deal_created_at,deal_updated_at,lost_at,deal_lifecycle_stage,physical_features_origin,crm_signals_origin
P-0001,A-0002,U-0036,mini_crm,mini-crm-dev,A2.10.04,Lusso Saigon,LUSSO,A2,10,4,2 PN,63.1,55.43,2902867743,3187348782,AKH,2PN,2,2,50512659,57502233,0.8784,9.8,low,Nam,Tây,Hồ bơi,False,available,3,2,0,0,2025-07-25,NO_BOOKING,NO_RESERVATION,NOT_SOLD,54,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,2903,La Pura,active,2025-06-08,Lusso Saigon,2 PN,2,56.56,25,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0003,U-0037,mini_crm,mini-crm-dev,A2.12.02,Lusso Saigon,LUSSO,A2,12,2,3 PN,82.93,74.31,4984636415,5473130783,AKH,3PN,3,2,65996995,73652682,0.8961,9.8,low,Nam,Tây,Hồ bơi,True,available,0,0,0,0,NO_LEAD,NO_BOOKING,NO_RESERVATION,NOT_SOLD,-1,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,0,0,0,0,4985,La Pura,active,2025-06-08,Lusso Saigon,3 PN,3,74.82,19,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,no_lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0003,U-0038,mini_crm,mini-crm-dev,A2.12.15,Lusso Saigon,LUSSO,A2,12,15,3 PN,89.04,80.29,5549344207,6093179940,AKH,3PN,3,2,68431940,75889649,0.9017,9.8,low,Bắc,Đông,Cảnh quan nội khu,True,sold,2,1,1,1,2025-07-12,2025-07-25,2025-08-06,2025-08-23,41,66,83,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,5549,La Pura,active,2025-06-08,Lusso Saigon,3 PN,3,74.82,19,active,seed-batch-units-001,D-0020,sold,1,2025-07-25T09:00:00+07:00,2025-08-23T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0002,U-0039,mini_crm,mini-crm-dev,A2.13.03,Lusso Saigon,LUSSO,A2,13,3,2 PN,62.86,56.44,2839567669,3117845300,AKH,2PN,2,2,49599830,55241766,0.8979,9.8,mid,Nam,Tây,Sông,False,available,3,2,0,0,2025-07-19,NO_BOOKING,NO_RESERVATION,NOT_SOLD,48,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,2840,La Pura,active,2025-06-08,Lusso Saigon,2 PN,2,56.56,25,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0001,U-0040,mini_crm,mini-crm-dev,A2.13.11,Lusso Saigon,LUSSO,A2,13,11,1 PN+,56.85,51.99,3047152839,3345773817,AKH,1PN+,1,1,58852662,64354180,0.9145,9.8,mid,Đông Bắc,Đông Nam,Hồ bơi,False,sold,6,4,1,1,2025-07-20,2025-08-11,2025-08-22,2025-10-07,49,82,128,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,3047,La Pura,active,2025-06-08,Lusso Saigon,1 PN+,1,51.66,7,active,seed-batch-units-001,D-0021,sold,1,2025-08-11T09:00:00+07:00,2025-10-07T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0005,U-0041,mini_crm,mini-crm-dev,A2.19.07,Lusso Saigon,LUSSO,A2,19,7,Căn hộ Loft,67.79,60.15,4146259545,4552592980,AKH,Loft,2,2,67157294,75687331,0.8873,9.8,mid,Bắc,Đông,Nội khu,False,available,3,2,0,0,2025-07-07,NO_BOOKING,NO_RESERVATION,NOT_SOLD,36,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,4146,La Pura,active,2025-06-08,Lusso Saigon,Căn hộ Loft,2,60.1,4,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0005,U-0042,mini_crm,mini-crm-dev,A2.19.13,Lusso Saigon,LUSSO,A2,19,13,Căn hộ Loft,66.45,60.05,4210156322,4622751642,AKH,Loft,2,2,69567369,76981709,0.9037,9.8,mid,Bắc,Đông,Nội khu,False,available,2,1,0,0,2025-07-08,NO_BOOKING,NO_RESERVATION,NOT_SOLD,37,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,4210,La Pura,active,2025-06-08,Lusso Saigon,Căn hộ Loft,2,60.1,4,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0003,U-0043,mini_crm,mini-crm-dev,A2.21.02,Lusso Saigon,LUSSO,A2,21,2,3 PN,83.01,74.82,5105856574,5606230518,AKH,3PN,3,2,67536809,74929571,0.9013,9.8,mid,Nam,Tây,Hồ bơi,True,available,1,0,0,0,2025-07-04,NO_BOOKING,NO_RESERVATION,NOT_SOLD,33,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,5106,La Pura,active,2025-06-08,Lusso Saigon,3 PN,3,74.82,19,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0001,U-0044,mini_crm,mini-crm-dev,A2.22.11,Lusso Saigon,LUSSO,A2,22,11,1 PN+,56.85,52.17,3119428918,3425132952,MEGA REALTY,1PN+,1,1,60248601,65653306,0.9177,9.8,mid,Đông Bắc,Đông Nam,Hồ bơi,False,available,3,2,0,0,2025-07-13,NO_BOOKING,NO_RESERVATION,NOT_SOLD,42,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,observed,1,0,0,0,3119,La Pura,active,2025-06-08,Lusso Saigon,1 PN+,1,51.66,7,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0003,U-0045,mini_crm,mini-crm-dev,A2.26.02,Lusso Saigon,LUSSO,A2,26,2,3 PN,83.01,74.82,5145511766,5649771919,AKH,3PN,3,2,68061341,75511520,0.9013,9.8,high,Nam,Tây,Toàn cảnh,True,sold,3,2,1,1,2025-07-05,2025-07-24,2025-07-27,2025-09-08,34,56,99,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,5146,La Pura,active,2025-06-08,Lusso Saigon,3 PN,3,74.82,19,active,seed-batch-units-001,D-0022,sold,1,2025-07-24T09:00:00+07:00,2025-09-08T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0001,U-0046,mini_crm,mini-crm-dev,A2.29.11,Lusso Saigon,LUSSO,A2,29,11,1 PN+,56.85,52.17,3175643647,3486856724,AKH,1PN+,1,1,61334331,66836433,0.9177,9.8,high,Đông Bắc,Đông Nam,Hồ bơi,False,reserved,5,4,1,1,2025-07-18,2025-07-24,2025-08-03,NOT_SOLD,47,63,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,0,3176,La Pura,active,2025-06-08,Lusso Saigon,1 PN+,1,51.66,7,active,seed-batch-units-001,D-0023,reserved,1,2025-07-24T09:00:00+07:00,2025-08-03T17:00:00+07:00,1970-01-01T00:00:00+00:00,reserved,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0004,U-0047,mini_crm,mini-crm-dev,A2.31.10,Lusso Saigon,LUSSO,A2,31,10,4 PN,126.79,114.68,7284460421,7998337542,AKH,4PN,4,3,63083347,69744834,0.9045,9.8,high,Tây Nam,Tây Bắc,Hồ bơi,False,sold,3,1,1,1,2025-07-02,2025-07-06,2025-07-14,2025-08-11,31,43,71,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,7284,La Pura,active,2025-06-08,Lusso Saigon,4 PN,4,114.68,3,active,seed-batch-units-001,D-0024,sold,1,2025-07-06T09:00:00+07:00,2025-08-11T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0003,U-0048,mini_crm,mini-crm-dev,A2.31.15,Lusso Saigon,LUSSO,A2,31,15,3 PN,87.09,80.36,5044265135,5538603118,AKH,3PN,3,2,63596316,68922388,0.9227,9.8,high,Bắc,Đông,Hồ bơi,True,sold,3,2,1,1,2025-07-05,2025-07-14,2025-07-17,2025-08-19,34,46,79,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,5044,La Pura,active,2025-06-08,Lusso Saigon,3 PN,3,74.82,19,active,seed-batch-units-001,D-0025,sold,1,2025-07-14T09:00:00+07:00,2025-08-19T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0002,U-0049,mini_crm,mini-crm-dev,A2.33.04,Lusso Saigon,LUSSO,A2,33,4,2 PN,63.1,56.75,2697855969,2962245854,MKL,2PN,2,2,46945259,52198165,0.8994,9.8,high,Nam,Tây,Toàn cảnh,False,available,1,0,0,0,2025-07-16,NO_BOOKING,NO_RESERVATION,NOT_SOLD,45,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,observed,1,0,0,0,2698,La Pura,active,2025-06-08,Lusso Saigon,2 PN,2,56.56,25,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0003,U-0050,mini_crm,mini-crm-dev,A2.33.15,Lusso Saigon,LUSSO,A2,33,15,3 PN,87.09,80.36,5046791913,5541377520,AKH,3PN,3,2,63628172,68956913,0.9227,9.8,high,Bắc,Đông,Hồ bơi,True,reserved,2,1,1,1,2025-07-04,2025-07-17,2025-07-19,NOT_SOLD,33,48,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,0,5047,La Pura,active,2025-06-08,Lusso Saigon,3 PN,3,74.82,19,active,seed-batch-units-001,D-0026,reserved,1,2025-07-17T09:00:00+07:00,2025-07-19T17:00:00+07:00,1970-01-01T00:00:00+00:00,reserved,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0002,U-0051,mini_crm,mini-crm-dev,A2.34.12,Lusso Saigon,LUSSO,A2,34,12,2 PN,66.45,60.75,3692197454,4054032805,AKH,2PN,2,2,61008771,66733050,0.9142,9.8,high,Nam,Tây,Sông,False,available,2,1,0,0,2025-07-23,NO_BOOKING,NO_RESERVATION,NOT_SOLD,52,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,3692,La Pura,active,2025-06-08,Lusso Saigon,2 PN,2,56.56,25,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0002,U-0052,mini_crm,mini-crm-dev,A2.34.03,Lusso Saigon,LUSSO,A2,34,3,2 PN,62.86,57.1,2653094960,2913098266,Azh,2PN,2,2,46342639,51017483,0.9084,9.8,high,Nam,Tây,Sông,False,available,1,0,0,0,2025-07-13,NO_BOOKING,NO_RESERVATION,NOT_SOLD,42,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,observed,1,0,0,0,2653,La Pura,active,2025-06-08,Lusso Saigon,2 PN,2,56.56,25,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0002,U-0053,mini_crm,mini-crm-dev,A2.34.04,Lusso Saigon,LUSSO,A2,34,4,2 PN,63.1,56.75,2688942414,2952458770,HANA,2PN,2,2,46790155,52025705,0.8994,9.8,high,Nam,Tây,Toàn cảnh,False,available,1,0,0,0,2025-07-14,NO_BOOKING,NO_RESERVATION,NOT_SOLD,43,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,observed,1,0,0,0,2689,La Pura,active,2025-06-08,Lusso Saigon,2 PN,2,56.56,25,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0003,U-0054,mini_crm,mini-crm-dev,A2.35.02,Lusso Saigon,LUSSO,A2,35,2,3 PN,83.01,75.24,5287320617,5805478037,AKH,3PN,3,2,69937092,77159464,0.9064,9.8,high,Nam,Tây,Toàn cảnh,True,reserved,6,4,1,1,2025-07-12,2025-08-03,2025-08-14,NOT_SOLD,41,74,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,0,5287,La Pura,active,2025-06-08,Lusso Saigon,3 PN,3,74.82,19,active,seed-batch-units-001,D-0027,reserved,1,2025-08-03T09:00:00+07:00,2025-08-14T17:00:00+07:00,1970-01-01T00:00:00+00:00,reserved,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0003,U-0055,mini_crm,mini-crm-dev,A2.37.15,Lusso Saigon,LUSSO,A2,37,15,3 PN,87.09,80.36,5125857904,5628191978,AKH,3PN,3,2,64625008,70037232,0.9227,9.8,high,Bắc,Đông,Hồ bơi,True,available,2,1,0,0,2025-07-14,NO_BOOKING,NO_RESERVATION,NOT_SOLD,43,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,5126,La Pura,active,2025-06-08,Lusso Saigon,3 PN,3,74.82,19,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0006,U-0056,mini_crm,mini-crm-dev,A2.38.14,Lusso Saigon,LUSSO,A2,38,14,Sky villa,153.11,139.11,10491682407,11519867283,AKH,SkyVilla,4,4,75239157,82811209,0.9086,9.8,high,Tây Nam,Tây Bắc,Toàn cảnh,False,reserved,3,2,1,1,2025-06-16,2025-06-25,2025-06-28,NOT_SOLD,15,27,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,0,10492,La Pura,active,2025-06-08,Lusso Saigon,Sky villa,4,139.11,1,active,seed-batch-units-001,D-0028,reserved,1,2025-06-25T09:00:00+07:00,2025-06-28T17:00:00+07:00,1970-01-01T00:00:00+00:00,reserved,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0002,U-0057,mini_crm,mini-crm-dev,A2.39.04,Lusso Saigon,LUSSO,A2,39,4,2 PN,63.1,56.75,2644374637,2903523351,AKH,2PN,2,2,46014633,51163407,0.8994,9.8,high,Nam,Tây,Toàn cảnh,False,reserved,2,2,1,1,2025-07-17,2025-07-25,2025-08-01,NOT_SOLD,46,61,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,0,2644,La Pura,active,2025-06-08,Lusso Saigon,2 PN,2,56.56,25,active,seed-batch-units-001,D-0029,reserved,1,2025-07-25T09:00:00+07:00,2025-08-01T17:00:00+07:00,1970-01-01T00:00:00+00:00,reserved,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0004,U-0058,mini_crm,mini-crm-dev,A2.32.10,Lusso Saigon,LUSSO,A2,32,10,4 PN,126.79,114.68,7302278449,8017901737,VNL,4PN,4,3,63237651,69915432,0.9045,9.8,high,Tây Nam,Tây Bắc,Hồ bơi,False,sold,6,2,1,1,2025-06-30,2025-07-22,2025-07-28,2025-09-12,29,57,103,1,1,2025-05-31T00:00:00+00:00,demo,observed,1,1,1,1,7302,La Pura,active,2025-06-08,Lusso Saigon,4 PN,4,114.68,3,active,seed-batch-units-001,D-0030,sold,1,2025-07-22T09:00:00+07:00,2025-09-12T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0004,U-0059,mini_crm,mini-crm-dev,A2.36.10,Lusso Saigon,LUSSO,A2,36,10,4 PN,126.79,114.68,7373550562,8096158517,AKH,4PN,4,3,63854866,70597825,0.9045,9.8,high,Tây Nam,Tây Bắc,Hồ bơi,False,available,2,1,0,0,2025-06-26,NO_BOOKING,NO_RESERVATION,NOT_SOLD,25,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,7374,La Pura,active,2025-06-08,Lusso Saigon,4 PN,4,114.68,3,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0009,U-0060,mini_crm,mini-crm-dev,B2.05.03,Lusso d'Arte,Lusso d'Arte,B2,5,3,2 PN,67.04,59.77,3359893439,3689162996,HBL,2PN,2,2,55029281,61722653,0.8916,9.8,low,Đông Nam,Tây Nam,Nội khu,True,reserved,3,3,1,1,2025-08-10,2025-08-29,2025-09-11,NOT_SOLD,50,82,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,0,3360,La Pura,active,2025-06-08,Lusso d'Arte,2 PN,2,60.13,45,active,seed-batch-units-001,D-0031,reserved,1,2025-08-29T09:00:00+07:00,2025-09-11T17:00:00+07:00,1970-01-01T00:00:00+00:00,reserved,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0008,U-0061,mini_crm,mini-crm-dev,B2.05.12,Lusso d'Arte,Lusso d'Arte,B2,5,12,1 PN+,55.86,49.72,2694612019,2958683997,HBL,1PN+,1,1,52966058,59506919,0.8901,9.8,low,Đông Nam,Tây Nam,Nội khu,False,available,1,0,0,0,2025-08-02,NO_BOOKING,NO_RESERVATION,NOT_SOLD,42,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,2695,La Pura,active,2025-06-08,Lusso d'Arte,1 PN+,1,50.14,6,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0009,U-0062,mini_crm,mini-crm-dev,B2.05.14,Lusso d'Arte,Lusso d'Arte,B2,5,14,2 PN,62.86,56.09,3057575701,3357218120,HBL,2PN,2,2,53407861,59854129,0.8923,9.8,low,Tây,Bắc,Nội khu,True,reserved,6,1,1,1,2025-08-09,2025-08-26,2025-09-06,NOT_SOLD,49,77,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,0,3058,La Pura,active,2025-06-08,Lusso d'Arte,2 PN,2,60.13,45,active,seed-batch-units-001,D-0032,reserved,1,2025-08-26T09:00:00+07:00,2025-09-06T17:00:00+07:00,1970-01-01T00:00:00+00:00,reserved,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0009,U-0063,mini_crm,mini-crm-dev,B2.06.03,Lusso d'Arte,Lusso d'Arte,B2,6,3,2 PN,67.04,59.77,3370082373,3700350445,HBL,2PN,2,2,55196158,61909828,0.8916,9.8,low,Đông Nam,Tây Nam,Nội khu,True,available,2,1,0,0,2025-08-01,NO_BOOKING,NO_RESERVATION,NOT_SOLD,41,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,3370,La Pura,active,2025-06-08,Lusso d'Arte,2 PN,2,60.13,45,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0009,U-0064,mini_crm,mini-crm-dev,B2.06.04,Lusso d'Arte,Lusso d'Arte,B2,6,4,2 PN,66.45,59.61,3340980371,3668396447,HBL,2PN,2,2,55205364,61539950,0.8971,9.8,low,Đông,Nam,Nội khu,False,available,1,0,0,0,2025-07-31,NO_BOOKING,NO_RESERVATION,NOT_SOLD,40,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,3341,La Pura,active,2025-06-08,Lusso d'Arte,2 PN,2,60.13,45,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0008,U-0065,mini_crm,mini-crm-dev,B2.06.06,Lusso d'Arte,Lusso d'Arte,B2,6,6,1 PN+,56.85,51.66,3069950439,3370805582,HBL,1PN+,1,1,59292974,65249818,0.9087,9.8,low,Tây Bắc,Đông Bắc,Cảnh quan nội khu,False,available,0,0,0,0,NO_LEAD,NO_BOOKING,NO_RESERVATION,NOT_SOLD,-1,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,0,0,0,0,3070,La Pura,active,2025-06-08,Lusso d'Arte,1 PN+,1,50.14,6,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,no_lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0009,U-0066,mini_crm,mini-crm-dev,B2.06.07,Lusso d'Arte,Lusso d'Arte,B2,6,7,2 PN,69.94,61.5,4119624624,4523347837,HBL,2PN,2,2,64674690,73550371,0.8793,9.8,low,Tây,Bắc,Hồ bơi,False,available,2,1,0,0,2025-08-02,NO_BOOKING,NO_RESERVATION,NOT_SOLD,42,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,4120,La Pura,active,2025-06-08,Lusso d'Arte,2 PN,2,60.13,45,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0009,U-0067,mini_crm,mini-crm-dev,B2.06.10,Lusso d'Arte,Lusso d'Arte,B2,6,10,2 PN,67.79,59.71,3716535356,4080755821,HBL,2PN,2,2,60197018,68342921,0.8808,9.8,low,Tây,Bắc,Cảnh quan nội khu,False,available,3,2,0,0,2025-07-29,NO_BOOKING,NO_RESERVATION,NOT_SOLD,38,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,3717,La Pura,active,2025-06-08,Lusso d'Arte,2 PN,2,60.13,45,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0009,U-0068,mini_crm,mini-crm-dev,B2.06.13,Lusso d'Arte,Lusso d'Arte,B2,6,13,2 PN,63.1,55.43,3059422228,3359245606,HBL,2PN,2,2,53236856,60603385,0.8784,9.8,low,Đông Nam,Tây Nam,Nội khu,False,sold,5,4,1,1,2025-08-08,2025-08-29,2025-09-08,2025-10-23,48,79,124,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,1,1,1,3059,La Pura,active,2025-06-08,Lusso d'Arte,2 PN,2,60.13,45,active,seed-batch-units-001,D-0033,sold,1,2025-08-29T09:00:00+07:00,2025-10-23T17:00:00+07:00,1970-01-01T00:00:00+00:00,sold,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0009,U-0069,mini_crm,mini-crm-dev,B2.07.05,Lusso d'Arte,Lusso d'Arte,B2,7,5,2 PN,66.45,59.61,3411735876,3746085992,HBL,2PN,2,2,56374507,62843248,0.8971,9.8,low,Nam,Tây,Hồ bơi,False,available,0,0,0,0,NO_LEAD,NO_BOOKING,NO_RESERVATION,NOT_SOLD,-1,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,0,0,0,0,3412,La Pura,active,2025-06-08,Lusso d'Arte,2 PN,2,60.13,45,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,no_lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0007,U-0070,mini_crm,mini-crm-dev,B2.07.08,Lusso d'Arte,Lusso d'Arte,B2,7,8,1 PN,43.09,38.19,2333798473,2562510724,HBL,1PN,1,1,59468803,67098998,0.8863,9.8,low,Bắc,Đông,Nội khu,False,available,2,1,0,0,2025-08-13,NO_BOOKING,NO_RESERVATION,NOT_SOLD,53,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,1,0,0,0,2334,La Pura,active,2025-06-08,Lusso d'Arte,1 PN,1,38.19,1,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
P-0001,A-0009,U-0071,mini_crm,mini-crm-dev,B2.07.10,Lusso d'Arte,Lusso d'Arte,B2,7,10,2 PN,67.79,59.71,3706232435,4069443213,HBL,2PN,2,2,60030140,68153462,0.8808,9.8,low,Tây,Bắc,Cảnh quan nội khu,False,available,0,0,0,0,NO_LEAD,NO_BOOKING,NO_RESERVATION,NOT_SOLD,-1,-1,-1,1,1,2025-05-31T00:00:00+00:00,demo,synthetic,0,0,0,0,3706,La Pura,active,2025-06-08,Lusso d'Arte,2 PN,2,60.13,45,active,seed-batch-units-001,0,no_deal,0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,no_lead,synthetic_v1_tower_stack_floor_band,synthetic_v1_causal_funnel
